avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,ultimate_black_user,weekday_pct,longterm_user
3.34,4.9,4.6,1.0,King's Landing,2014-06-23,iPhone,2014-01-04,0.0,1,True,46.7,1
1.68,5.0,5.0,1.65,Winterfell,2014-03-22,Android,2014-01-31,60.0,4,False,100.0,0
4.26,4.9,4.2,1.02,Winterfell,2014-06-27,iPhone,2014-01-11,10.0,2,False,80.0,1
1.86,4.7,4.3,1.01,Astapor,2014-06-24,iPhone,2014-01-11,2.9,4,True,64.7,1
2.19,4.9,4.6,1.0,Winterfell,2014-05-03,iPhone,2014-01-22,0.0,3,False,75.0,0
2.99,3.0,4.6015592912744685,1.0,Winterfell,2014-02-04,iPhone,2014-01-21,0.0,2,False,100.0,0
2.98,4.5,5.0,1.0,Winterfell,2014-06-14,Android,2014-01-25,0.0,3,True,100.0,0
3.59,4.8,5.0,1.25,Astapor,2014-06-29,Android,2014-01-29,38.5,2,False,38.5,1
29.21,5.0,5.0,1.0,King's Landing,2014-01-16,Android,2014-01-16,0.0,1,False,100.0,0
3.35,5.0,3.7,1.04,Astapor,2014-06-01,Android,2014-01-04,8.3,2,False,41.7,0
1.51,5.0,5.0,1.0,Astapor,2014-06-13,iPhone,2014-01-11,0.0,0,True,100.0,1
2.88,4.7,4.5,1.06,Winterfell,2014-06-15,iPhone,2014-01-18,7.3,11,True,36.6,0
29.32,5.0,4.8,1.56,Winterfell,2014-03-02,Android,2014-01-11,25.0,2,True,0.0,0
17.7,5.0,4.6015592912744685,1.0,Winterfell,2014-01-07,Android,2014-01-06,0.0,1,True,100.0,0
4.08,4.1,2.1,1.0,Winterfell,2014-06-27,iPhone,2014-01-26,0.0,2,True,66.7,1
5.18,5.0,5.0,1.02,King's Landing,2014-03-23,iPhone,2014-01-05,10.0,0,False,90.0,0
11.26,5.0,4.6015592912744685,1.0,Winterfell,2014-01-29,iPhone,2014-01-29,0.0,1,False,100.0,0
3.19,4.6,3.8,1.0,Winterfell,2014-03-17,iPhone,2014-01-08,0.0,0,False,20.0,0
4.56,4.9,4.3,1.02,Winterfell,2014-06-29,iPhone,2014-01-28,4.8,8,False,59.5,1
5.45,4.2,4.7,1.0,Winterfell,2014-07-01,iPhone,2014-01-06,0.0,20,True,83.3,1
5.2,4.0,5.0,1.0,King's Landing,2014-01-25,iPhone,2014-01-24,0.0,1,False,0.0,0
18.09,5.0,4.6015592912744685,1.0,Astapor,2014-02-28,iPhone,2014-01-30,0.0,1,False,100.0,0
2.61,4.8,5.0,1.88,Winterfell,2014-06-21,iPhone,2014-01-03,25.0,1,True,0.0,1
4.86,4.7,4.5,1.11,Winterfell,2014-06-14,Android,2014-01-10,12.5,3,True,87.5,1
2.6,5.0,5.0,1.0,Winterfell,2014-01-25,iPhone,2014-01-25,0.0,2,False,0.0,0
1.72,4.7,3.7,1.43,Astapor,2014-04-13,iPhone,2014-01-24,40.0,5,False,60.0,0
2.8,5.0,4.0,1.0,Astapor,2014-06-20,iPhone,2014-01-09,0.0,0,False,100.0,1
3.59,5.0,4.6015592912744685,1.0,Winterfell,2014-03-15,iPhone,2014-01-25,0.0,0,True,100.0,0
4.15,5.0,5.0,1.5,King's Landing,2014-06-16,iPhone,2014-01-04,50.0,0,False,0.0,1
1.43,5.0,5.0,1.08,Astapor,2014-03-13,iPhone,2014-01-18,33.3,2,False,100.0,0
15.0,5.0,4.5,1.25,Astapor,2014-06-12,iPhone,2014-01-06,25.0,0,False,100.0,1
2.85,5.0,4.6015592912744685,1.5,Astapor,2014-03-16,Android,2014-01-15,50.0,1,False,0.0,0
2.8,5.0,5.0,1.0,Winterfell,2014-03-29,iPhone,2014-01-12,0.0,0,False,0.0,0
1.28,4.0,5.0,1.19,Winterfell,2014-05-14,Android,2014-01-07,22.2,2,False,100.0,0
9.94,4.8,5.0,1.19,Winterfell,2014-06-05,iPhone,2014-01-05,11.1,3,False,100.0,1
4.95,3.8,5.0,1.5,Winterfell,2014-05-31,iPhone,2014-01-09,50.0,1,False,50.0,0
5.12,5.0,5.0,1.0,King's Landing,2014-05-17,iPhone,2014-01-10,0.0,1,False,66.7,0
4.32,3.7,5.0,1.0,Astapor,2014-04-24,iPhone,2014-01-03,0.0,0,False,33.3,0
7.89,5.0,5.0,1.0,Winterfell,2014-06-02,iPhone,2014-01-06,0.0,3,True,100.0,0
7.81,5.0,5.0,1.0,Winterfell,2014-06-22,iPhone,2014-01-25,0.0,0,False,50.0,0
8.46,5.0,4.0,1.0,Winterfell,2014-01-22,Android,2014-01-22,0.0,1,True,100.0,0
2.05,5.0,5.0,1.0,King's Landing,2014-06-29,Android,2014-01-01,0.0,0,False,0.0,1
3.13,5.0,5.0,1.0,Astapor,2014-03-24,iPhone,2014-01-14,0.0,1,False,100.0,0
3.76,4.9,3.5,1.0,Astapor,2014-05-25,iPhone,2014-01-26,0.0,0,False,46.7,0
2.52,4.8,4.6,1.02,Winterfell,2014-05-18,Android,2014-01-16,6.7,2,False,66.7,0
1.91,4.5,4.5,1.0,Winterfell,2014-01-08,Android,2014-01-07,0.0,2,True,100.0,0
3.66,4.9,4.8,1.0,Astapor,2014-06-26,iPhone,2014-01-19,0.0,0,True,71.4,1
2.16,4.7,4.5,1.02,King's Landing,2014-06-26,iPhone,2014-01-27,5.5,8,False,89.1,0
2.11,5.0,5.0,1.0,Astapor,2014-01-19,Android,2014-01-19,0.0,1,False,0.0,0
1.7,4.7,4.9,1.25,Astapor,2014-05-20,iPhone,2014-01-22,10.0,1,False,80.0,0
1.99,4.9,4.6,1.0,Winterfell,2014-06-15,Android,2014-01-09,0.0,2,True,92.3,1
3.93,4.0,4.7,1.0,Winterfell,2014-06-23,iPhone,2014-01-11,0.0,2,False,25.0,1
9.97,5.0,4.0,1.0,King's Landing,2014-06-15,Android,2014-01-05,0.0,0,False,0.0,1
7.25,5.0,5.0,1.0,Winterfell,2014-06-21,Android,2014-01-18,0.0,0,False,100.0,1
2.79,5.0,4.9,1.13,King's Landing,2014-06-27,iPhone,2014-01-28,18.8,0,True,62.5,0
7.86,5.0,5.0,1.0,Astapor,2014-04-14,iPhone,2014-01-09,0.0,0,False,100.0,0
9.82,5.0,4.7,1.0,King's Landing,2014-02-08,Android,2014-01-29,0.0,3,True,66.7,0
18.48,5.0,4.6015592912744685,1.0,Astapor,2014-02-08,Android,2014-01-19,0.0,1,False,100.0,0
2.32,4.9,4.6015592912744685,1.0,Winterfell,2014-06-21,Android,2014-01-26,0.0,4,False,50.0,0
6.16,5.0,4.6015592912744685,1.0,Winterfell,2014-02-08,Android,2014-01-26,0.0,1,False,100.0,0
6.0,5.0,4.6015592912744685,1.0,Winterfell,2014-06-23,Android,2014-01-26,0.0,0,False,100.0,0
5.53,5.0,4.0,1.0,Winterfell,2014-02-02,iPhone,2014-01-30,0.0,3,False,66.7,0
19.11,5.0,5.0,1.0,Winterfell,2014-05-21,iPhone,2014-01-12,0.0,0,True,100.0,0
2.21,5.0,5.0,1.11,King's Landing,2014-06-28,iPhone,2014-01-05,11.1,0,True,88.9,1
7.64,5.0,4.0,1.0,Winterfell,2014-06-16,iPhone,2014-01-10,0.0,0,False,33.3,1
2.27,5.0,4.0,1.0,Astapor,2014-01-11,iPhone,2014-01-11,0.0,1,True,0.0,0
5.41,4.9,5.0,1.0,King's Landing,2014-06-26,Android,2014-01-20,0.0,4,True,72.7,1
9.18,5.0,5.0,1.0,Winterfell,2014-05-28,iPhone,2014-01-18,0.0,0,False,100.0,0
2.75,4.7,4.3,1.0,Winterfell,2014-06-28,iPhone,2014-01-31,0.0,8,True,100.0,0
5.07,4.7,2.0,1.0,Astapor,2014-06-27,iPhone,2014-01-25,0.0,1,True,66.7,1
3.47,4.8,4.9,1.11,King's Landing,2014-06-29,iPhone,2014-01-24,18.5,4,True,29.6,1
2.37,4.7,4.1,1.4,Winterfell,2014-06-29,iPhone,2014-01-04,29.2,4,True,45.8,1
4.73,5.0,4.6015592912744685,1.0,Winterfell,2014-02-09,iPhone,2014-01-24,0.0,1,True,0.0,0
9.93,5.0,4.6015592912744685,1.0,Astapor,2014-01-31,Android,2014-01-25,0.0,1,True,100.0,0
6.95,4.8,5.0,1.08,Winterfell,2014-06-21,iPhone,2014-01-10,16.7,0,False,50.0,1
10.05,3.5,4.0,1.0,Winterfell,2014-06-01,iPhone,2014-01-16,0.0,0,True,50.0,0
6.69,5.0,2.8,1.25,Winterfell,2014-07-01,iPhone,2014-01-18,14.3,1,False,42.9,1
1.54,5.0,4.0,1.0,Winterfell,2014-01-09,Android,2014-01-08,0.0,2,False,100.0,0
0.74,5.0,4.0,1.0,King's Landing,2014-02-22,iPhone,2014-01-19,0.0,0,False,100.0,0
2.76,5.0,5.0,1.0,Astapor,2014-04-06,Android,2014-01-26,0.0,0,True,0.0,0
3.76,4.7,5.0,1.03,Astapor,2014-05-17,iPhone,2014-01-06,4.5,4,True,77.3,0
4.02,4.6,4.5,1.04,Winterfell,2014-06-30,Android,2014-01-30,6.1,7,False,63.6,1
1.34,4.0,4.6015592912744685,1.0,Astapor,2014-03-22,iPhone,2014-01-22,0.0,0,False,0.0,0
1.19,4.0,4.6015592912744685,1.0,Astapor,2014-05-11,Android,2014-01-22,0.0,0,False,0.0,0
2.25,5.0,5.0,2.0,Winterfell,2014-06-20,Android,2014-01-22,50.0,2,True,100.0,0
3.47,4.9,5.0,1.12,King's Landing,2014-06-20,iPhone,2014-01-12,22.4,12,True,37.3,1
8.62,4.8,4.9,1.17,Astapor,2014-06-23,iPhone,2014-01-17,22.2,2,False,66.7,1
4.62,5.0,4.6015592912744685,1.0,King's Landing,2014-06-17,Android,2014-01-01,0.0,1,True,100.0,1
6.61,5.0,4.6015592912744685,1.0,King's Landing,2014-06-23,iPhone,2014-01-14,0.0,0,True,100.0,1
4.78,5.0,4.6015592912744685,1.0,Winterfell,2014-01-13,Android,2014-01-09,0.0,1,False,0.0,0
9.39,5.0,4.6015592912744685,1.0,Winterfell,2014-01-07,iPhone,2014-01-01,0.0,1,True,100.0,0
33.52,5.0,5.0,1.0,King's Landing,2014-02-19,iPhone,2014-01-08,0.0,1,False,100.0,0
1.84,4.7,4.8,1.0,Winterfell,2014-06-16,iPhone,2014-01-11,0.0,4,True,50.0,1
11.7,5.0,4.7,1.0,Winterfell,2014-06-09,iPhone,2014-01-13,0.0,2,False,83.3,0
2.89,4.7,4.9,1.11,King's Landing,2014-06-29,iPhone,2014-01-25,16.7,1,False,47.2,1
1.58,4.778158195947439,4.6015592912744685,1.0,Winterfell,2014-01-13,iPhone,2014-01-09,0.0,1,False,0.0,0
7.71,5.0,4.6015592912744685,1.0,Winterfell,2014-01-26,Android,2014-01-26,0.0,1,False,0.0,0
4.16,5.0,5.0,1.0,Astapor,2014-01-09,Android,2014-01-08,0.0,1,True,100.0,0
1.78,5.0,5.0,1.0,King's Landing,2014-01-13,iPhone,2014-01-12,0.0,1,True,0.0,0
3.39,5.0,4.5,1.0,Winterfell,2014-04-25,Android,2014-01-08,0.0,0,True,100.0,0
14.05,5.0,4.6015592912744685,1.0,Winterfell,2014-01-26,iPhone,2014-01-26,0.0,1,False,0.0,0
3.39,5.0,3.5,1.0,Winterfell,2014-03-01,Android,2014-01-16,0.0,1,True,100.0,0
2.15,5.0,4.6015592912744685,1.0,Winterfell,2014-05-23,iPhone,2014-01-27,0.0,0,False,100.0,0
15.67,5.0,4.6015592912744685,1.0,Winterfell,2014-01-27,iPhone,2014-01-27,0.0,1,False,100.0,0
2.05,5.0,4.0,1.0,Astapor,2014-02-15,iPhone,2014-01-24,0.0,2,True,100.0,0
4.17,4.7,3.5,1.09,King's Landing,2014-06-29,iPhone,2014-01-19,9.1,0,True,63.6,1
2.47,4.7,4.6,1.07,King's Landing,2014-05-01,iPhone,2014-01-24,5.9,9,False,72.5,0
15.94,5.0,5.0,1.0,Winterfell,2014-05-18,iPhone,2014-01-27,0.0,0,False,0.0,0
8.05,3.7,5.0,1.0,Winterfell,2014-05-24,iPhone,2014-01-03,0.0,2,False,66.7,0
1.11,4.4,5.0,1.0,King's Landing,2014-06-09,iPhone,2014-01-29,0.0,2,True,57.1,0
8.1,4.5,4.0,1.0,Winterfell,2014-06-26,Android,2014-01-30,1.3,14,False,71.1,0
1.17,5.0,4.6015592912744685,1.0,King's Landing,2014-06-23,iPhone,2014-01-07,0.0,0,True,100.0,1
17.21,5.0,5.0,1.0,Winterfell,2014-06-23,iPhone,2014-01-08,0.0,0,False,0.0,1
4.1,4.9,4.6,1.2,Winterfell,2014-06-27,iPhone,2014-01-15,13.3,2,False,93.3,1
4.08,4.7,5.0,1.0,Winterfell,2014-02-03,iPhone,2014-01-22,0.0,3,False,66.7,0
2.92,4.7,4.5,1.0,Astapor,2014-01-31,iPhone,2014-01-28,0.0,6,False,100.0,0
4.86,5.0,5.0,1.0,Winterfell,2014-03-12,iPhone,2014-01-07,0.0,2,True,100.0,0
6.02,5.0,4.8,1.15,Winterfell,2014-06-29,iPhone,2014-01-24,23.1,4,False,46.2,1
5.18,4.8,4.9,1.02,Astapor,2014-03-26,Android,2014-01-11,10.0,0,True,100.0,0
7.06,5.0,5.0,1.13,Astapor,2014-02-01,iPhone,2014-01-31,50.0,2,False,50.0,0
1.22,1.0,4.0,1.0,Winterfell,2014-01-21,iPhone,2014-01-06,0.0,1,False,100.0,0
2.82,4.9,3.8,1.0,Winterfell,2014-05-28,iPhone,2014-01-29,0.0,1,False,100.0,0
1.81,4.8,4.8,1.07,Astapor,2014-06-30,iPhone,2014-01-31,4.3,20,True,80.0,0
2.57,4.8,4.3,1.0,Winterfell,2014-06-11,iPhone,2014-01-25,0.0,1,True,50.0,0
6.17,4.6,5.0,1.0,Winterfell,2014-06-08,iPhone,2014-01-25,0.0,0,True,40.0,0
2.57,4.8,4.8,1.19,King's Landing,2014-07-01,iPhone,2014-01-21,31.3,4,True,68.8,1
3.2,4.4,4.1,1.02,Winterfell,2014-06-28,iPhone,2014-01-22,2.1,49,True,71.9,1
5.45,5.0,4.7,1.0,Astapor,2014-01-16,iPhone,2014-01-02,0.0,6,True,100.0,0
4.13,4.4,5.0,1.04,Winterfell,2014-06-29,iPhone,2014-01-02,7.1,0,False,66.7,1
5.05,4.7,4.5,1.0,Astapor,2014-06-21,iPhone,2014-01-25,0.0,0,True,85.7,0
1.8,5.0,4.6015592912744685,1.0,King's Landing,2014-06-14,Android,2014-01-17,0.0,0,False,100.0,0
2.4,4.8,3.1,1.08,Astapor,2014-04-05,iPhone,2014-01-12,15.4,0,False,30.8,0
1.92,5.0,5.0,1.0,Astapor,2014-02-02,Android,2014-01-12,0.0,2,False,0.0,0
3.05,5.0,5.0,1.0,Winterfell,2014-04-13,iPhone,2014-01-21,0.0,0,True,0.0,0
2.49,4.7,3.0,1.17,Astapor,2014-03-09,Android,2014-01-31,33.3,2,False,0.0,0
11.39,5.0,5.0,1.06,Winterfell,2014-05-18,Android,2014-01-25,25.0,1,True,0.0,0
2.97,4.7,5.0,1.22,Astapor,2014-06-09,Android,2014-01-25,11.1,1,True,55.6,0
2.83,4.9,4.5,1.13,Astapor,2014-06-24,iPhone,2014-01-22,17.9,4,True,71.4,1
5.85,5.0,4.8,1.0,Winterfell,2014-06-06,Android,2014-01-06,0.0,3,False,100.0,1
1.23,4.6,5.0,1.04,Astapor,2014-06-13,iPhone,2014-01-18,16.7,5,True,16.7,0
2.58,4.8,4.5,1.04,Winterfell,2014-07-01,iPhone,2014-01-11,7.1,4,True,42.9,1
3.41,5.0,4.6015592912744685,1.0,Astapor,2014-01-04,iPhone,2014-01-04,0.0,1,True,0.0,0
2.1,5.0,4.2,1.0,King's Landing,2014-06-18,iPhone,2014-01-16,0.0,0,True,50.0,1
3.5,3.0,4.6015592912744685,1.0,Winterfell,2014-05-10,Android,2014-01-20,0.0,0,False,0.0,0
2.13,4.5,5.0,1.0,King's Landing,2014-06-05,iPhone,2014-01-06,0.0,1,True,100.0,0
3.7,5.0,4.6015592912744685,1.0,Winterfell,2014-06-08,iPhone,2014-01-17,0.0,0,True,33.3,0
2.29,4.0,5.0,1.0,Winterfell,2014-06-29,iPhone,2014-01-13,0.0,1,False,71.4,1
15.98,5.0,4.6015592912744685,1.0,Astapor,2014-02-21,iPhone,2014-01-20,0.0,0,True,100.0,0
14.69,5.0,4.0,1.0,Winterfell,2014-06-14,iPhone,2014-01-18,0.0,3,True,66.7,0
2.28,4.8,4.8,1.07,Winterfell,2014-06-08,iPhone,2014-01-20,13.0,5,True,43.5,0
1.08,3.0,5.0,1.0,Astapor,2014-04-12,Android,2014-01-30,0.0,0,False,100.0,0
7.02,5.0,4.0,1.0,King's Landing,2014-03-19,iPhone,2014-01-15,0.0,0,False,100.0,0
13.55,5.0,5.0,1.0,Astapor,2014-01-29,iPhone,2014-01-29,0.0,1,False,100.0,0
6.0,5.0,5.0,1.0,King's Landing,2014-06-15,iPhone,2014-01-29,0.0,1,True,25.0,0
4.41,5.0,4.7,1.0,Astapor,2014-06-15,Android,2014-01-31,0.0,0,True,50.0,0
3.19,5.0,5.0,1.1,Winterfell,2014-04-13,iPhone,2014-01-19,40.0,0,False,20.0,0
7.84,5.0,5.0,1.0,King's Landing,2014-05-04,iPhone,2014-01-11,0.0,1,False,0.0,0
2.17,5.0,4.6015592912744685,1.0,Winterfell,2014-03-12,Android,2014-01-15,0.0,0,False,100.0,0
8.92,4.9,3.8,1.04,Winterfell,2014-06-18,iPhone,2014-01-21,8.0,7,False,92.0,0
2.64,4.6,3.5,1.0,Winterfell,2014-06-22,iPhone,2014-01-09,0.0,3,False,57.1,1
6.81,5.0,4.8,1.0,Astapor,2014-05-02,Android,2014-01-19,0.0,4,True,84.6,0
1.36,5.0,4.6015592912744685,1.0,King's Landing,2014-01-19,iPhone,2014-01-18,0.0,1,True,0.0,0
1.36,5.0,5.0,1.0,Astapor,2014-05-29,iPhone,2014-01-22,0.0,0,True,100.0,0
7.06,5.0,5.0,1.0,Astapor,2014-02-04,iPhone,2014-01-28,0.0,2,False,100.0,0
6.85,3.5,4.5,1.0,Winterfell,2014-01-18,iPhone,2014-01-13,0.0,2,False,50.0,0
10.94,3.5,5.0,1.0,Winterfell,2014-02-27,Android,2014-01-23,0.0,1,False,100.0,0
2.89,4.5,4.7,1.16,King's Landing,2014-06-17,iPhone,2014-01-10,14.8,8,False,63.0,1
1.33,5.0,5.0,1.0,King's Landing,2014-01-12,Android,2014-01-11,0.0,1,False,0.0,0
2.44,4.9,5.0,1.0,Winterfell,2014-05-18,iPhone,2014-01-30,0.0,3,True,33.3,0
10.44,4.778158195947439,5.0,1.0,Astapor,2014-04-13,Android,2014-01-18,0.0,0,False,0.0,0
18.76,5.0,5.0,1.0,Winterfell,2014-01-13,iPhone,2014-01-13,0.0,1,False,100.0,0
1.98,4.7,5.0,1.0,Winterfell,2014-06-21,Android,2014-01-03,0.0,2,False,33.3,1
2.28,4.5,5.0,1.0,Winterfell,2014-05-24,Android,2014-01-07,0.0,1,False,33.3,0
4.71,3.0,4.6015592912744685,1.0,Winterfell,2014-06-25,iPhone,2014-01-30,0.0,0,False,100.0,0
6.38,4.5,5.0,1.32,Winterfell,2014-06-08,iPhone,2014-01-06,30.0,2,False,40.0,1
7.86,5.0,4.6015592912744685,1.0,Astapor,2014-06-05,iPhone,2014-01-08,0.0,1,True,100.0,0
8.16,5.0,4.0,1.0,Winterfell,2014-01-12,Android,2014-01-12,0.0,1,False,0.0,0
3.69,5.0,5.0,1.0,Astapor,2014-02-18,iPhone,2014-01-11,0.0,0,True,100.0,0
2.95,4.7,5.0,1.12,Winterfell,2014-06-26,iPhone,2014-01-11,11.5,9,True,53.8,1
8.73,4.8,4.9,1.0,King's Landing,2014-06-30,iPhone,2014-01-10,0.5,0,True,82.3,1
7.88,5.0,4.5,1.0,Winterfell,2014-06-27,iPhone,2014-01-18,0.0,1,True,100.0,1
7.32,4.8,4.3,1.1,King's Landing,2014-06-19,iPhone,2014-01-02,20.0,0,False,100.0,1
1.26,4.5,5.0,1.0,Winterfell,2014-02-27,Android,2014-01-28,0.0,4,True,100.0,0
0.0,4.778158195947439,4.6015592912744685,1.0,Winterfell,2014-06-07,iPhone,2014-01-26,0.0,0,False,0.0,0
11.43,4.9,4.5,1.11,King's Landing,2014-06-13,iPhone,2014-01-05,14.3,1,False,100.0,1
2.41,4.8,5.0,1.0,Winterfell,2014-04-14,Android,2014-01-04,0.0,3,True,50.0,0
15.62,4.0,5.0,1.0,Astapor,2014-03-23,iPhone,2014-01-15,0.0,0,False,0.0,0
3.95,5.0,5.0,1.0,Astapor,2014-03-21,iPhone,2014-01-28,0.0,2,False,100.0,0
3.47,5.0,5.0,1.0,Winterfell,2014-03-29,iPhone,2014-01-03,0.0,0,False,100.0,0
5.03,5.0,4.7,1.16,Winterfell,2014-06-14,iPhone,2014-01-11,25.0,1,True,50.0,1
5.82,4.8,3.3,1.06,Winterfell,2014-06-30,iPhone,2014-01-05,6.3,0,False,50.0,1
4.35,5.0,5.0,1.0,Winterfell,2014-01-31,Android,2014-01-29,0.0,1,False,100.0,0
11.33,4.7,5.0,1.0,King's Landing,2014-06-19,iPhone,2014-01-30,0.0,3,True,90.0,0
4.82,5.0,5.0,1.0,Winterfell,2014-06-01,iPhone,2014-01-01,0.0,0,False,33.3,1
4.2,5.0,5.0,1.0,Winterfell,2014-06-10,iPhone,2014-01-24,0.0,2,False,100.0,0
5.9,4.8,4.9,1.02,King's Landing,2014-04-29,Android,2014-01-17,9.1,0,True,63.6,0
1.85,5.0,4.5,1.0,Astapor,2014-04-16,iPhone,2014-01-08,0.0,1,True,100.0,0
12.85,5.0,4.6015592912744685,1.0,Astapor,2014-01-22,iPhone,2014-01-22,0.0,1,False,100.0,0
2.2,5.0,4.6015592912744685,1.0,Astapor,2014-01-21,iPhone,2014-01-12,0.0,1,True,100.0,0
19.85,5.0,5.0,1.0,Winterfell,2014-01-12,Android,2014-01-12,0.0,1,False,0.0,0
4.78,4.8,5.0,1.0,King's Landing,2014-06-07,iPhone,2014-01-24,0.0,0,False,50.0,0
2.5,5.0,5.0,1.0,King's Landing,2014-06-20,iPhone,2014-01-23,0.0,2,True,28.6,0
1.92,5.0,4.7,1.0,Astapor,2014-06-30,iPhone,2014-01-08,0.0,4,True,100.0,1
2.97,5.0,5.0,1.31,King's Landing,2014-01-28,iPhone,2014-01-21,50.0,4,False,75.0,0
7.58,4.3,5.0,1.0,Astapor,2014-05-11,iPhone,2014-01-12,0.0,1,True,66.7,0
4.07,4.6,4.4,1.0,Winterfell,2014-01-18,Android,2014-01-17,0.0,5,False,60.0,0
6.03,4.9,4.8,1.0,Winterfell,2014-05-06,Android,2014-01-24,0.0,2,False,91.7,0
2.72,5.0,4.6015592912744685,1.0,Winterfell,2014-01-20,iPhone,2014-01-19,0.0,1,False,0.0,0
4.69,5.0,5.0,1.0,Winterfell,2014-04-05,iPhone,2014-01-24,0.0,0,False,100.0,0
3.41,4.7,4.3,1.0,Winterfell,2014-02-03,iPhone,2014-01-03,0.0,2,False,66.7,0
19.04,5.0,4.6015592912744685,1.0,Winterfell,2014-03-09,iPhone,2014-01-06,0.0,0,True,0.0,0
2.05,4.8,4.5,1.07,King's Landing,2014-06-18,iPhone,2014-01-28,20.5,10,True,87.2,0
13.97,5.0,4.6015592912744685,1.0,Winterfell,2014-05-14,Android,2014-01-01,0.0,0,False,100.0,0
1.74,5.0,4.6015592912744685,1.0,King's Landing,2014-01-21,Android,2014-01-21,0.0,1,True,100.0,0
1.53,5.0,5.0,1.0,King's Landing,2014-01-19,iPhone,2014-01-18,0.0,1,False,0.0,0
18.05,5.0,4.6015592912744685,1.0,Astapor,2014-05-20,Android,2014-01-06,0.0,0,False,100.0,0
4.61,5.0,5.0,1.0,Astapor,2014-04-10,Android,2014-01-02,0.0,0,False,100.0,0
9.71,5.0,5.0,1.0,Astapor,2014-03-01,iPhone,2014-01-31,0.0,2,False,50.0,0
1.51,4.0,3.3,1.0,Astapor,2014-04-13,iPhone,2014-01-25,0.0,1,True,0.0,0
3.32,4.5,2.5,1.0,Winterfell,2014-02-16,Android,2014-01-15,0.0,1,False,50.0,0
3.64,5.0,4.8,1.21,King's Landing,2014-06-29,iPhone,2014-01-12,16.7,3,False,50.0,1
1.76,5.0,4.6015592912744685,1.0,Astapor,2014-03-15,iPhone,2014-01-04,0.0,1,False,33.3,0
2.45,5.0,5.0,1.16,King's Landing,2014-06-28,iPhone,2014-01-21,37.5,2,False,37.5,1
5.95,5.0,5.0,1.0,Astapor,2014-07-01,iPhone,2014-01-19,0.0,0,True,75.0,1
1.01,5.0,4.0,1.0,Astapor,2014-05-31,iPhone,2014-01-06,0.0,0,False,100.0,0
3.19,4.8,4.9,1.1,King's Landing,2014-06-24,iPhone,2014-01-24,20.0,8,False,50.0,1
11.05,4.0,5.0,1.0,Winterfell,2014-01-04,iPhone,2014-01-03,0.0,1,False,0.0,0
7.9,5.0,5.0,1.0,King's Landing,2014-01-22,iPhone,2014-01-08,0.0,2,False,100.0,0
3.48,4.0,4.0,1.0,Winterfell,2014-04-27,Android,2014-01-08,0.0,1,False,71.4,0
11.95,5.0,4.5,1.0,Winterfell,2014-02-11,iPhone,2014-01-25,0.0,4,True,75.0,0
1.15,5.0,4.4,1.36,King's Landing,2014-06-01,Android,2014-01-17,57.1,0,False,85.7,0
10.0,5.0,5.0,1.0,Winterfell,2014-02-24,Android,2014-01-22,0.0,1,False,50.0,0
6.56,5.0,5.0,1.1,Astapor,2014-03-23,iPhone,2014-01-24,20.0,3,False,20.0,0
7.62,5.0,4.6015592912744685,1.0,Winterfell,2014-03-09,iPhone,2014-01-04,0.0,0,False,50.0,0
5.74,5.0,4.6015592912744685,1.0,Astapor,2014-05-15,iPhone,2014-01-18,0.0,0,True,100.0,0
14.09,5.0,5.0,1.0,King's Landing,2014-06-13,Android,2014-01-07,0.0,0,False,100.0,1
11.3,5.0,5.0,1.0,Winterfell,2014-03-22,iPhone,2014-01-04,0.0,0,True,100.0,0
2.14,5.0,5.0,1.0,King's Landing,2014-06-30,iPhone,2014-01-23,0.0,0,False,33.3,1
1.73,5.0,4.6015592912744685,1.0,Astapor,2014-02-21,Android,2014-01-26,0.0,2,True,100.0,0
4.04,5.0,4.6015592912744685,1.0,Winterfell,2014-06-29,iPhone,2014-01-06,0.0,0,False,0.0,1
1.47,4.0,3.3,1.0,Winterfell,2014-05-23,Android,2014-01-24,0.0,4,False,52.4,0
9.35,4.5,5.0,1.0,Winterfell,2014-02-07,iPhone,2014-01-31,0.0,2,True,50.0,0
1.89,4.9,4.6015592912744685,1.0,Astapor,2014-06-02,iPhone,2014-01-19,0.0,0,True,71.4,0
0.22,5.0,4.0,1.0,Winterfell,2014-01-16,Android,2014-01-14,0.0,1,False,100.0,0
1.68,4.9,3.3,1.22,Astapor,2014-05-24,iPhone,2014-01-31,50.0,4,True,37.5,0
4.01,4.0,5.0,1.0,Winterfell,2014-01-12,Android,2014-01-04,0.0,2,False,0.0,0
1.56,5.0,4.7,1.0,Winterfell,2014-05-06,iPhone,2014-01-07,0.0,3,True,57.1,0
5.99,5.0,3.5,1.0,Winterfell,2014-06-30,iPhone,2014-01-24,0.0,2,True,50.0,1
4.29,4.7,3.3,1.38,Astapor,2014-06-29,iPhone,2014-01-01,38.9,0,True,50.0,1
4.42,5.0,5.0,1.0,Winterfell,2014-01-12,iPhone,2014-01-11,0.0,1,True,0.0,0
2.5,4.6,4.7,1.03,Winterfell,2014-06-29,iPhone,2014-01-18,5.0,8,True,50.0,1
2.66,5.0,5.0,1.0,Winterfell,2014-01-31,iPhone,2014-01-30,0.0,1,False,100.0,0
